pred_norm,actual_norm,row_id,smiles,taxid,species_group,species_latin_name,endpoint,effect,fragment_count,has_metal,is_single_node,is_salt,conc_unit,fragment_bin,has_metal_group,is_single_group,pred_log10c,actual_log10c,residual_log10c,abs_error_log10c,pred_conc,actual_conc,fold_error
1.9923226,-2.0,35478,CNC(=O)ON=CC(C)(C)SC,10090,rodents,mus musculus,NOEC,MPH,1.0,0.0,0.0,Not salt,ppm,1,No metal,Not single-node,1.9923226,-2.0,3.9923224,3.9923224,98.24774,0.01,9824.774
-2.1879902,-2.69897,64711,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,28743,fish,cyprinodon variegatus,EC50,MOR,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,-2.1879902,-2.69897,0.5109799,0.5109799,0.006486491,0.0019999996,3.243246
1.8972565,-0.30103,21442,Cl[Hg]Cl,10116,rodents,rattus norvegicus,NOEC,GRO,1.0,1.0,0.0,Not salt,mg/kg bw,1,Has metal,Not single-node,1.8972565,-0.30103,2.1982865,2.1982865,78.93261,0.49999997,157.86523
1.0311046,2.4545553,60434,O=[Ti]=O,85549,crustaceans,artemia salina,EC50,ITX,1.0,1.0,0.0,Not salt,mg/L,1,Has metal,Not single-node,1.0311046,2.4545553,-1.4234507,1.4234507,10.74248,284.81003,26.512503
2.121312,1.9242793,31650,N#CN,10116,rodents,Rattus norvegicus,EC50,MOR,1.0,0.0,0.0,Not salt,mg/kg,1,No metal,Not single-node,2.121312,1.9242793,0.19703257,0.19703257,132.22449,84.000015,1.5741007
0.8793936,2.1875207,36177,O=[Cr](=O)([O-])O[Cr](=O)(=O)[O-].[K+].[K+],13106,fish,lepomis macrochirus,EC50,MOR,3.0,1.0,0.0,Is salt,mg/L,3+,Has metal,Not single-node,0.8793936,2.1875207,-1.3081272,1.3081272,7.575191,154.0,20.329521
-0.6144245,0.30103,8888,CNC(=O)Oc1cccc2ccccc12,8389,amphibians,bufo americanus,NOEC,GRO,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,-0.6144245,0.30103,-0.9154545,0.9154545,0.24298276,2.0,8.231036
-1.3544613,0.0,21475,CCNc1nc(Cl)nc(NCC)n1,13106,fish,lepomis macrochirus,NOEC,GRO,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,-1.3544613,0.0,-1.3544613,1.3544613,0.04421185,1.0,22.61837
1.2662262,2.599883,45951,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,10090,rodents,mus musculus,EC50,MOR,1.0,0.0,0.0,Not salt,mg/kg,1,No metal,Not single-node,1.2662262,2.599883,-1.3336569,1.3336569,18.459764,398.0,21.560406
1.5648674,-0.04575749,70876,CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl,33178,fungi,aspergillus terreus,LOEC,POP,1.0,0.0,0.0,Not salt,mg/kg soil,1,No metal,Not single-node,1.5648674,-0.04575749,1.6106249,1.6106249,36.717014,0.9,40.796684
2.597956,3.39794,13655,OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl,10116,rodents,Rattus norvegicus,EC50,MOR,1.0,0.0,0.0,Not salt,mg/kg,1,No metal,Not single-node,2.597956,3.39794,-0.799984,0.799984,396.23782,2499.9995,6.309341
-0.43675193,1.2552725,17242,[Cd],143350,fish,pagrus major,EC50,MOR,1.0,1.0,1.0,Not salt,mg/L,1,Has metal,Single-node,-0.43675193,1.2552725,-1.6920245,1.6920245,0.36580366,18.0,49.206726
-1.5810007,-0.5003129,52669,O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1,92525,crustaceans,asellus aquaticus,EC50,MOR,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,-1.5810007,-0.5003129,-1.0806878,1.0806878,0.026242144,0.31599998,12.041698
-0.6622725,-0.37778598,38722,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,7159,insects,aedes aegypti,EC50,MOR,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,-0.6622725,-0.37778598,-0.28448653,0.28448653,0.21763438,0.419,1.9252473
2.3107922,2.30103,17625,S=C1NCCN1,10090,rodents,mus musculus,NOEC,REP,1.0,0.0,0.0,Not salt,mg/kg bw/d,1,No metal,Not single-node,2.3107922,2.30103,0.009762287,0.009762287,204.54657,199.99997,1.022733
2.6091468,2.3483047,46651,N#CN,10116,rodents,Rattus norvegicus,EC50,MOR,1.0,0.0,0.0,Not salt,mg/kg bw,1,No metal,Not single-node,2.6091468,2.3483047,0.26084208,0.26084208,406.58078,222.99994,1.8232327
0.13138847,-0.844664,18433,Cl[Zn]Cl,35525,crustaceans,daphnia magna,NOEC,REP,1.0,1.0,0.0,Not salt,mg/L,1,Has metal,Not single-node,0.13138847,-0.844664,0.97605246,0.97605246,1.3532826,0.14299999,9.463515
0.012216391,-0.30103,78036,CCCCCCCC(=O)O,59818,insects,tyrophagus putrescentiae,LOEC,POP,1.0,0.0,0.0,Not salt,%,1,No metal,Not single-node,0.012216391,-0.30103,0.3132464,0.3132464,1.0285287,0.49999997,2.0570576
-1.9145594,-2.8860567,64008,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,8022,fish,oncorhynchus mykiss,EC50,MOR,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,-1.9145594,-2.8860567,0.9714973,0.9714973,0.012174206,0.0013,9.364774
-2.4968767,-3.19382,77133,CC(Cl)CCl,6396,worms,eisenia fetida,EC50,MOR,1.0,0.0,0.0,Not salt,kg/m2,1,No metal,Not single-node,-2.4968767,-3.19382,0.6969433,0.6969433,0.0031851016,0.00064000004,4.976721
2.2303789,1.69897,72837,C=CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,10116,rodents,rattus norvegicus,LOEC,REP,1.0,0.0,0.0,Not salt,mg/kg bw/d,1,No metal,Not single-node,2.2303789,1.69897,0.5314089,0.5314089,169.97258,49.999996,3.399452
0.22733617,-0.04575749,39199,OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl,13106,fish,lepomis macrochirus,EC50,MOR,1.0,0.0,0.0,Not salt,ppm,1,No metal,Not single-node,0.22733617,-0.04575749,0.27309367,0.27309367,1.687859,0.9,1.875399
2.6937041,2.7781513,78263,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,10090,rodents,mus musculus,LOEC,MPH,1.0,0.0,0.0,Not salt,ppm,1,No metal,Not single-node,2.6937041,2.7781513,-0.084447145,0.084447145,493.97403,600.0,1.2146387
-0.12357311,1.4218279,16103,CC(C=CC1(O)C(C)=CC(=O)CC1(C)C)=CC(=O)O,3885,plants,phaseolus vulgaris,LOEC,PHY,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,-0.12357311,1.4218279,-1.545401,1.545401,0.7523621,26.413618,35.10759
2.297324,2.0,70625,CCCCCCCCN1CCCC1=O,10116,rodents,Rattus norvegicus,NOEC,REP,1.0,0.0,0.0,Not salt,mg/kg bw/d,1,No metal,Not single-node,2.297324,2.0,0.29732394,0.29732394,198.30057,100.0,1.9830056
3.2862432,2.9898946,45732,CCCCCCCCCCCCOS(=O)(=O)[O-].CCCCCCCCCCCCOS(=O)(=O)[O-].[Zn+2],10116,rodents,Rattus norvegicus,EC50,MOR,3.0,1.0,0.0,Is salt,mg/kg bw,3+,Has metal,Not single-node,3.2862432,2.9898946,0.29634857,0.29634857,1933.0505,977.0002,1.978557
1.6753018,1.30103,16222,N#CN=C1SCCN1Cc1ccc(Cl)nc1,6396,worms,eisenia fetida,NOEC,MOR,1.0,0.0,0.0,Not salt,mg/kg soil,1,No metal,Not single-node,1.6753018,1.30103,0.37427175,0.37427175,47.34802,20.000002,2.3674006
-4.578972,-5.382251,4669,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)C(F)(F)F,4530,plants,oryza sativa,NOEC,POP,1.0,0.0,0.0,Not salt,kg/m2,1,No metal,Not single-node,-4.578972,-5.382251,0.8032789,0.8032789,2.6365022e-05,4.147145e-06,6.357391
2.2995572,2.600973,44151,CC(=O)[O-].CC(=O)[O-].[Pb+2],10090,rodents,Mus musculus,EC50,MOR,3.0,1.0,0.0,Is salt,mg/kg,3+,Has metal,Not single-node,2.2995572,2.600973,-0.30141568,0.30141568,199.3229,399.0,2.001777
2.6408017,2.4517865,13203,O=N[O-].O=N[O-].[Ca+2],10116,rodents,Rattus norvegicus,EC50,MOR,3.0,1.0,0.0,Is salt,mg/kg bw,3+,Has metal,Not single-node,2.6408017,2.4517865,0.18901515,0.18901515,437.32236,283.00006,1.5453084
2.0232515,1.6434526,6258,CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl,10090,rodents,Mus musculus,EC50,MOR,1.0,0.0,0.0,Not salt,mg/kg,1,No metal,Not single-node,2.0232515,1.6434526,0.3797989,0.3797989,105.49977,43.999996,2.3977222
-1.5191919,-1.2776178,11063,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,35525,crustaceans,daphnia magna,NOEC,POP,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,-1.5191919,-1.2776178,-0.24157405,0.24157405,0.030255765,0.052769404,1.7441107
2.1248386,1.0,25245,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,8839,birds,anas platyrhynchos,NOEC,DVP,1.0,0.0,0.0,Not salt,ppm,1,No metal,Not single-node,2.1248386,1.0,1.1248386,1.1248386,133.3026,10.0,13.330259
1.9014167,1.7450747,28424,CNC(=O)Oc1cccc2ccccc12,4565,plants,triticum aestivum,EC50,GRO,1.0,0.0,0.0,Not salt,mg/kg,1,No metal,Not single-node,1.9014167,1.7450747,0.15634191,0.15634191,79.69235,55.599995,1.4333159
1.4635623,2.0253057,74324,COP(=O)(NC(C)=O)SC,40217,birds,junco hyemalis,EC50,MOR,1.0,0.0,0.0,Not salt,mg/kg bw,1,No metal,Not single-node,1.4635623,2.0253057,-0.5617435,0.5617435,29.077847,105.99997,3.6453857
-0.7366667,-1.6382722,15343,O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1,212653,mollusks,eobania vermiculata,EC50,MOR,1.0,0.0,0.0,Not salt,%,1,No metal,Not single-node,-0.7366667,-1.6382722,0.9016055,0.9016055,0.18337213,0.023,7.972701
1.878659,0.30103,53428,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)C(F)(F)F,10116,rodents,rattus norvegicus,NOEC,GRO,1.0,0.0,0.0,Not salt,mg/kg bw,1,No metal,Not single-node,1.878659,0.30103,1.577629,1.577629,75.623886,2.0,37.811943
1.6443853,2.0,23381,Nc1cc(Cl)nc(C(=O)O)c1Cl,13106,fish,lepomis macrochirus,NOEC,MOR,1.0,0.0,0.0,Not salt,ppm,1,No metal,Not single-node,1.6443853,2.0,-0.35561466,0.35561466,44.094593,100.0,2.2678518
-0.62018,-1.0,50067,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,4513,plants,hordeum vulgare,LOEC,GRO,1.0,0.0,0.0,Not salt,%,1,No metal,Not single-node,-0.62018,-1.0,0.37982,0.37982,0.23978388,0.1,2.3978388
0.9467752,-3.6177378,51033,CSc1nc(NC(C)C)nc(NC(C)C)n1,3635,plants,gossypium hirsutum,LOEC,DVP,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,0.9467752,-3.6177378,4.564513,4.564513,8.846576,0.00024113609,36687.066
-1.0991127,0.20411998,152,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,8038,fish,salvelinus fontinalis,EC50,MOR,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,-1.0991127,0.20411998,-1.3032327,1.3032327,0.07959527,1.6,20.101698
-0.29996735,-0.8227522,7093,N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,221654,crustaceans,palaemon pugio,EC50,MOR,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,-0.29996735,-0.8227522,0.5227848,0.5227848,0.50122494,0.1504,3.3326128
0.5760784,1.0,53664,O=C(O)CNCP(=O)(O)O,4472,plants,lemna minor,NOEC,PHY,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,0.5760784,1.0,-0.42392159,0.42392159,3.7677183,10.0,2.6541262
-0.28425217,-0.57817215,35748,CC(C=CC1(O)C(C)=CC(=O)CC1(C)C)=CC(=O)O,3702,plants,arabidopsis thaliana,NOEC,GRO,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,-0.28425217,-0.57817215,0.29391998,0.29391998,0.51969415,0.26413614,1.9675238
1.9848398,2.833147,72192,CN(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC12.Cl,10090,rodents,mus musculus,EC50,MOR,2.0,0.0,0.0,Is salt,mg/kg,2,No metal,Not single-node,1.9848398,2.833147,-0.84830725,0.84830725,96.56946,680.99994,7.0519185
2.3206718,2.991226,37315,Cc1ccc(C(C)C)c(O)c1,10116,rodents,Rattus norvegicus,EC50,BEH,1.0,0.0,0.0,Not salt,mg/kg,1,No metal,Not single-node,2.3206718,2.991226,-0.67055416,0.67055416,209.25305,979.99976,4.6833234
-0.10333321,-0.008773924,13678,COP(=O)(OC)C(O)C(Cl)(Cl)Cl,79674,crustaceans,macrobrachium rosenbergii,EC50,MOR,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,-0.10333321,-0.008773924,-0.09455929,0.09455929,0.7882551,0.98,1.2432524
-1.2550697,-1.5086383,17283,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,8022,fish,oncorhynchus mykiss,EC50,MOR,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,-1.2550697,-1.5086383,0.25356853,0.25356853,0.055581503,0.031000003,1.7929515
1.8959751,2.7693772,40776,CNC(=O)Oc1cccc2ccccc12,10090,rodents,mus musculus,EC50,MOR,1.0,0.0,0.0,Not salt,mg/kg,1,No metal,Not single-node,1.8959751,2.7693772,-0.8734021,0.8734021,78.700066,587.9998,7.4714017
0.3449736,-0.60206,25556,CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2],5467,fungi,colletotrichum capsici,LOEC,POP,3.0,1.0,0.0,Is salt,%,3+,Has metal,Not single-node,0.3449736,-0.60206,0.94703364,0.94703364,2.2129602,0.24999999,8.851842
-0.31167486,2.0530784,77151,CCNc1nc(Cl)nc(NCC)n1,64466,crustaceans,farfantepenaeus duorarum,EC50,MOR,1.0,0.0,0.0,Not salt,ppm,1,No metal,Not single-node,-0.31167486,2.0530784,-2.3647532,2.3647532,0.4878936,112.99999,231.60785
1.6048298,-2.0,60549,CNC(=O)ON=CC(C)(C)SC,10116,rodents,rattus norvegicus,NOEC,BEH,1.0,0.0,0.0,Not salt,ppm,1,No metal,Not single-node,1.6048298,-2.0,3.6048298,3.6048298,40.25592,0.01,4025.592
1.1241357,2.0,59158,O=C(O)CNCP(=O)(O)O,7955,fish,danio rerio,NOEC,DVP,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,1.1241357,2.0,-0.87586427,0.87586427,13.308702,100.0,7.5138807
1.6472108,0.8750613,71095,CCOP(=S)(OCC)SCCSCC,10116,rodents,rattus norvegicus,NOEC,GRO,1.0,0.0,0.0,Not salt,ppm,1,No metal,Not single-node,1.6472108,0.8750613,0.77214956,0.77214956,44.382404,7.5,5.917654
1.695736,2.4771214,61148,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,10116,rodents,rattus norvegicus,LOEC,GRO,1.0,0.0,0.0,Not salt,ppm,1,No metal,Not single-node,1.695736,2.4771214,-0.7813853,0.7813853,49.62906,300.00006,6.044847
-0.112624735,1.0,36060,C=O,10141,rodents,cavia porcellus,LOEC,MPH,1.0,0.0,0.0,Not salt,%,1,No metal,Not single-node,-0.112624735,1.0,-1.1126248,1.1126248,0.77156985,10.0,12.960589
1.1452934,1.748188,3310,COC(=O)c1ccccc1C(=O)OC,8022,fish,oncorhynchus mykiss,EC50,MOR,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,1.1452934,1.748188,-0.60289466,0.60289466,13.973119,56.0,4.007695
1.3462789,0.32221928,66833,CCCCCCCCCCC(C)c1ccc(S(=O)(=O)[O-])cc1.[Na+],54267,fish,fundulus diaphanus,EC50,MOR,2.0,1.0,0.0,Is salt,mg/L,2,Has metal,Not single-node,1.3462789,0.32221928,1.0240597,1.0240597,22.196215,2.1,10.569627
-0.34028542,-0.57817215,45106,CC(C=CC1(O)C(C)=CC(=O)CC1(C)C)=CC(=O)O,3707,plants,brassica juncea,LOEC,GRO,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,-0.34028542,-0.57817215,0.23788673,0.23788673,0.45678788,0.26413614,1.7293653
1.2674184,1.4087486,57126,O=[Cr](=O)([O-])O[Cr](=O)(=O)[O-].[K+].[K+],69236,fish,poecilia vivipara,EC50,MOR,3.0,1.0,0.0,Is salt,mg/L,3+,Has metal,Not single-node,1.2674184,1.4087486,-0.14133024,0.14133024,18.51051,25.630001,1.3846189
1.2297498,0.0,21575,CCOP(=S)(OCC)SCCSCC,10090,rodents,mus musculus,LOEC,PHY,1.0,0.0,0.0,Not salt,mg/kg bw,1,No metal,Not single-node,1.2297498,0.0,1.2297498,1.2297498,16.972654,1.0,16.972654
0.9862737,1.90309,23466,COP(=O)(OC)C(O)C(Cl)(Cl)Cl,10116,rodents,rattus norvegicus,NOEC,PHY,1.0,0.0,0.0,Not salt,mg/kg,1,No metal,Not single-node,0.9862737,1.90309,-0.9168163,0.9168163,9.688883,80.0,8.256886
0.4197559,0.5185139,53861,CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-],82742,insects,orius laevigatus,EC50,MOR,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,0.4197559,0.5185139,-0.09875801,0.09875801,2.6287901,3.2999997,1.2553302
2.2086499,1.60206,3682,S=C1NCCN1,10116,rodents,rattus norvegicus,NOEC,GRO,1.0,0.0,0.0,Not salt,mg/kg bw,1,No metal,Not single-node,2.2086499,1.60206,0.6065899,0.6065899,161.6776,39.999996,4.04194
1.0788288,2.269891,42893,CCCCCCCCCCC(=O)O,7159,insects,aedes aegypti,NOEC,BEH,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,1.0788288,2.269891,-1.1910622,1.1910622,11.990266,186.16199,15.5260935
1.6814995,0.7781513,47566,CCCC[Sn](CCCC)(CCCC)O[Sn](CCCC)(CCCC)CCCC,10116,rodents,rattus norvegicus,LOEC,MPH,1.0,1.0,0.0,Not salt,mg/kg,1,Has metal,Not single-node,1.6814995,0.7781513,0.9033482,0.9033482,48.028553,6.0000005,8.004758
-3.893971,-4.30103,28233,COP(=O)(NC(C)=O)SC,113103,insects,sogatella furcifera,LOEC,POP,1.0,0.0,0.0,Not salt,kg/m2,1,No metal,Not single-node,-3.893971,-4.30103,0.4070592,0.4070592,0.00012765241,4.999998e-05,2.5530493
-0.20823854,-0.8068754,12781,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,13106,fish,lepomis macrochirus,EC50,MOR,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,-0.20823854,-0.8068754,0.59863687,0.59863687,0.6191009,0.15599999,3.968596
-3.0119722,-3.853872,65659,COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,75842,birds,anas discors,LOEC,MOR,1.0,0.0,0.0,Not salt,kg/m2,1,No metal,Not single-node,-3.0119722,-3.853872,0.8418999,0.8418999,0.0009728095,0.00013999996,6.9486413
-0.8050127,-0.6946486,51376,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,13106,fish,lepomis macrochirus,EC50,MOR,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,-0.8050127,-0.6946486,-0.11036408,0.11036408,0.15667053,0.202,1.28933
-1.0557116,-1.30103,55394,COC(=O)Nc1nc2ccccc2[nH]1,3917,plants,vigna unguiculata ssp. cylindrica,LOEC,GRO,1.0,0.0,0.0,Not salt,%,1,No metal,Not single-node,-1.0557116,-1.30103,0.24531841,0.24531841,0.08796064,0.049999993,1.759213
2.4327784,2.5670264,6984,CCSC(=O)N1CCCCCC1,10116,rodents,Rattus norvegicus,EC50,MOR,1.0,0.0,0.0,Not salt,mg/kg,1,No metal,Not single-node,2.4327784,2.5670264,-0.13424802,0.13424802,270.88086,369.0,1.3622226
2.1483834,1.69897,33049,Cc1ccc(O)cc1,10116,rodents,rattus norvegicus,NOEC,PHY,1.0,0.0,0.0,Not salt,mg/kg bw,1,No metal,Not single-node,2.1483834,1.69897,0.44941342,0.44941342,140.72893,49.999996,2.8145788
-0.2545821,-1.1524273,8226,[C-]#N.[K+],6756,crustaceans,cancer irroratus,EC50,MOR,2.0,1.0,0.0,Is salt,mg/L,2,Has metal,Not single-node,-0.2545821,-1.1524273,0.8978452,0.8978452,0.55643946,0.07040001,7.903969
1.2369423,1.83874,56336,O=N[O-].[Na+],8022,fish,oncorhynchus mykiss,LOEC,PHY,2.0,1.0,0.0,Is salt,mg/L,2,Has metal,Not single-node,1.2369423,1.83874,-0.6017977,0.6017977,17.256084,68.982666,3.997585
2.4850063,3.20412,22056,S=C1NCCN1,10090,rodents,mus musculus,NOEC,DVP,1.0,0.0,0.0,Not salt,mg/kg bw,1,No metal,Not single-node,2.4850063,3.20412,-0.7191136,0.7191136,305.49655,1599.9998,5.2373743
1.7641076,2.7781513,33385,C[n+]1ccc(-c2cc[n+](C)cc2)cc1.[Cl-].[Cl-],8839,birds,Anas platyrhynchos,EC50,MOR,3.0,0.0,0.0,Is salt,mg/kg,3+,No metal,Not single-node,1.7641076,2.7781513,-1.0140437,1.0140437,58.09083,600.0,10.328652
2.281548,0.90309,48709,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,10116,rodents,Rattus norvegicus,EC50,MOR,1.0,0.0,0.0,Not salt,mg/kg,1,No metal,Not single-node,2.281548,0.90309,1.378458,1.378458,191.22649,8.0,23.90331
2.4597259,3.30103,8936,CC(Cl)CCl,10116,rodents,Rattus norvegicus,EC50,MOR,1.0,0.0,0.0,Not salt,ppm,1,No metal,Not single-node,2.4597259,3.30103,-0.84130406,0.84130406,288.22116,1999.9996,6.9391146
2.4738274,2.7581546,1242,CN(C)C(=S)[S-].[Na+],10090,rodents,Mus musculus,EC50,MOR,2.0,1.0,0.0,Is salt,mg/kg,2,Has metal,Not single-node,2.4738274,2.7581546,-0.28432727,0.28432727,297.73325,573.0,1.9245416
2.4507048,1.9849771,26145,O=N[O-].[Na+],10116,rodents,Rattus norvegicus,EC50,MOR,2.0,1.0,0.0,Is salt,mg/kg,2,Has metal,Not single-node,2.4507048,1.9849771,0.4657277,0.4657277,282.29605,96.600006,2.9223192
1.8777379,1.5682018,36056,C[n+]1ccc(-c2cc[n+](C)cc2)cc1.[Cl-].[Cl-],10090,rodents,Mus musculus,EC50,MOR,3.0,0.0,0.0,Is salt,mg/kg,3+,No metal,Not single-node,1.8777379,1.5682018,0.3095361,0.3095361,75.46366,37.000004,2.0395582
-0.30850914,0.19312459,36349,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,8255,fish,paralichthys olivaceus,EC50,MOR,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,-0.30850914,0.19312459,-0.50163376,0.50163376,0.49146304,1.56,3.1741958
-2.232541,-4.0,73198,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,6706,crustaceans,homarus americanus,EC50,MOR,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,-2.232541,-4.0,1.7674589,1.7674589,0.0058540837,1e-04,58.54084
1.3544717,1.1760913,74368,CCCCCCCCCCC(C)c1ccc(S(=O)(=O)[O-])cc1.[Na+],8090,fish,oryzias latipes,EC50,MOR,2.0,1.0,0.0,Is salt,mg/L,2,Has metal,Not single-node,1.3544717,1.1760913,0.17838037,0.17838037,22.61891,15.000002,1.5079272
-1.525937,0.43485242,38986,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,8355,amphibians,xenopus laevis,NOEC,MOR,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,-1.525937,0.43485242,-1.9607894,1.9607894,0.029789489,2.7217762,91.367004
0.40838107,1.0043626,44273,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,35525,crustaceans,daphnia magna,NOEC,REP,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,0.40838107,1.0043626,-0.5959815,0.5959815,2.5608318,10.100958,3.944405
-4.4813886,-4.8535423,74586,O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1,7111,insects,trichoplusia ni,NOEC,POP,1.0,0.0,0.0,Not salt,kg/m2,1,No metal,Not single-node,-4.4813886,-4.8535423,0.37215376,0.37215376,3.3007407e-05,1.401063e-05,2.3558831
0.49787542,1.7291648,27632,COP(=S)(OC)SCn1nnc2ccccc2c1=O,81692,insects,platynota idaeusalis,EC50,MOR,1.0,0.0,0.0,Not salt,ppm,1,No metal,Not single-node,0.49787542,1.7291648,-1.2312894,1.2312894,3.1468456,53.600006,17.032932
1.3405716,1.0,17755,CCCCOC(=O)c1ccccc1C(=O)OCCCC,3917,plants,vigna unguiculata,NOEC,GRO,1.0,0.0,0.0,Not salt,mg/kg soil,1,No metal,Not single-node,1.3405716,1.0,0.34057164,0.34057164,21.906431,10.0,2.190643
2.4507046,1.9849771,26145,O=N[O-].[Na+],10116,rodents,Rattus norvegicus,EC50,MOR,2.0,1.0,0.0,Is salt,mg/kg,2,Has metal,Not single-node,2.4507046,1.9849771,0.46572745,0.46572745,282.2959,96.600006,2.9223175
-0.64234585,-0.7281584,29209,Cl[Zn]Cl,7904,fish,acipenser transmontanus,NOEC,GRO,1.0,1.0,0.0,Not salt,mg/L,1,Has metal,Not single-node,-0.64234585,-0.7281584,0.08581257,0.08581257,0.22785269,0.18699999,1.2184637
1.4413855,1.3149201,25403,O=N[O-].[Na+],6687,crustaceans,penaeus monodon,EC50,MOR,2.0,1.0,0.0,Is salt,mg/L,2,Has metal,Not single-node,1.4413855,1.3149201,0.12646544,0.12646544,27.630295,20.65,1.3380288
1.5597461,1.5502284,13968,Cl[Zn]Cl,158441,insects,folsomia candida,EC10,GRO,1.0,1.0,0.0,Not salt,mg/kg soil,1,Has metal,Not single-node,1.5597461,1.5502284,0.009517789,0.009517789,36.28659,35.5,1.0221574
2.4168766,3.50515,38414,CCCCCCCCOS(=O)(=O)[O-].[Na+],10116,rodents,Rattus norvegicus,EC50,BEH,2.0,1.0,0.0,Is salt,mg/kg,2,Has metal,Not single-node,2.4168766,3.50515,-1.0882735,1.0882735,261.1419,3200.0007,12.253877
0.9860005,1.1760913,25297,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)C(F)(F)F,53598,insects,trichogramma chilonis,LOEC,MOR,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,0.9860005,1.1760913,-0.19009084,0.19009084,9.682789,15.000002,1.5491407
-4.4146633,-2.5686362,68421,COC(=O)c1c(Cl)c(Cl)c(C(=O)OC)c(Cl)c1Cl,53751,plants,echinacea purpurea,NOEC,GRO,1.0,0.0,0.0,Not salt,kg/m2,1,No metal,Not single-node,-4.4146633,-2.5686362,-1.8460271,1.8460271,3.8489005e-05,0.0027000003,70.14991
